"ID","AREA","NAME","TYPE","SUMMARY","ADDRESS","TEL","PAYEX","SERVICETIME","TW97X","TW97Y","TOTALCAR","TOTALMOTOR","TOTALBIKE"
"100004","淡水區","淡水紅毛城停車場","1","平面式都市計畫停車場","新北市淡水區中正路30巷1號","2542-0001","小型車計時每小時30元;小型車計時每小時40元;小型車月租每月1500元;機車計次每次20元;","0~24時","293530","2785258.5","79","37",""
"140027","三重區","家福蘆洲停車場","2","立體式建築附設停車空間","新北市三重區五華街282號","8287-9000","小型車計時每小時30元;","0~24時","299100.4","2775602","150","0",""
"130053","土城區","日新街停車場","2","平面式臨時路外停車場","新北市土城區日新街36號旁空地","03-3323986","小型車計時每小時50元;小型車月租每月4000元;","0~24時","294851.7","2764506","24","0",""
"140028","蘆洲區","新北市蘆洲區國民運動中心停車場","2","立體式建築附設停車空間","新北市蘆洲區長樂路235-1號B1","2281-0338","小型車計時每小時20元;小型車月租每月4000元;機車免費免費;","0~24時","296591.7","2775931","42","62",""
"020104","三重區","三重國民運動中心地下停車場","2","立體式建築附設停車空間","新北市三重區集美街55號B1、B2","22995557","小型車計時每小時20元;小型車月租每月4000元;機車免費免費;","0~24時","299241.3","2771941","57","86",""
"050067","新莊區","百邑停車場","2","平面式臨時路外停車場","新莊區新樹路20號","2906-2349","大型車計時每小時50元;小型車計時每小時30元;機車計次每次10元;大型車月租每月4000元;小型車月租每月2000元;","0~24時","294270.569","2769177.116","289","15",""
"130054","土城區","Times土城永寧停車場","2","平面式臨時路外停車場","新北市土城區永和街11號","0800888924","小型車月租每月8000元;機車計次每次50元;小型車計時每小時80元;","0~24時","293953.4","2761894","230","266",""
"150004","五股區","五股區四維停車場","2","平面式臨時路外停車場","新北市五股區四維路142巷2號對面","29876418","小型車月租每月4000元;小型車月租每月2000元;小型車計時每小時30元;","0~24時","297736.5","2774057","78","0",""
"040043","永和區","大家停車二場","2","平面式臨時路外停車場","新北市永和區民樂街31巷前堤外","0935969933","小型車計時每小時20元;小型車月租每月2000元;小型車月租每月2500元;","0~24時","303419.3","2766407","480","0",""
"100034","淡水區","淡水運動中心地下停車場","2","立體式建築附設停車空間","新北市淡水區中山北路2段381巷2號B2","0800-021111","小型車計時每小時20元;小型車月租每月4000元;","0~24時","294597.9","2786512","63","0",""
"010079","板橋區","板信停車場","2","平面式臨時路外停車場","新北市板橋區信義路與青雲路口","0800-021111","小型車計時每小時30元;機車月租每月300元;小型車月租每月4000元;","0~24時","296505.5","2764770.5","95","95",""
"030103","中和區","聖日停車場","2","平面式臨時路外停車場","新北市中和區立言街1至35號旁空地","23320168","小型車計時每小時40元;小型車計時每小時20元;小型車計時每小時10元;小型車月租每月3500元;","0~24時","298929.5","2766608","48","0",""
"030089","中和區","新北市中和國民運動中心收費停車場","1","平面式建築附設停車空間","新北市中和區錦和路350之2號1樓、B1","22429222","小型車計時每小時20元;小型車月租每月4000元;","0~24時","299328","2765100","84","0",""
"130055","土城區","新北市土城國民運動中心停車場","2","立體式建築附設停車空間","新北市土城區金城路247-1號B1","2261-5999","機車免費免費;小型車計時每小時10元;","0~24時","295980.4","2764225","50","60",""
"060056","新店區","Times新店北新路停車場","2","平面式臨時路外停車場","新北市新店區北新路1段62號旁","0800888924","小型車計時每小時80元;小型車月租每月8000元;","0~24時","304767","2762518","18","0",""
"180003","深坑區","深坑停車場","2","平面式臨時路外停車場","新北市深坑區平埔街7號對面空地","0925975999","小型車計時每小時40元;小型車月租每月3000元;小型車計次每次100元;","0~24時","312104.5","2766035","41","0",""
"110051","汐止區","麟旺市集停車場","2","平面式多目標附建停車場","新北市汐止車站北側茄苳路至建成路間鐵路高架橋下P144-P151墩柱間土地","26489688","小型車計時每小時30元;小型車月租每月3000元;","0~24時","317069","2773849","21","0",""
"020105","三重區","遠百企業三重分公司停車場","2","立體式建築附設停車空間","新北市三重區中正北路193巷45號B1、B2","2948-8988","小型車計時每小時30元;","8~24時","298021.9","2773770","300","0",""
"030106","中和區","Times中和建康路停車場","2","平面式臨時路外停車場","新北市中和區建康路79號對面空地","0800888924","小型車計時每小時80元;小型車月租每月8000元;","0~24時","299195.6","2765888","100","0",""
"100035","淡水區","Times淡水北新路停車場","2","立體式建築附設停車空間","新北市淡水區北新路184巷50號B1","0800888924","小型車計時每次80元;小型車月租每月5000元;","0~24時","295414.1","2785552","21","0",""
"020027","三重區","三重區重陽國民小學善德樓地下1樓停車場","2","立體式多目標附建停車場","新北市三重區中正北路113號B1","29826272分機133","小型車月租每月750元;小型車月租每月1500元;小型車月租每月3000元;小型車月租每月2250元;","0~24時","298882","2773211.5","42","0",""
"130008","土城區","永豐平面停車場","1","平面式臨時路外停車場","新北市土城區立德路113號對面","25573722","小型車計時每小時20元;小型車月租每月3600元;","0~24時","296886","2764416.5","103","0",""
"130048","土城區","明德平面停車場","1","平面式都市計畫停車場","土城區永豐路145號對面","25573722","小型車計時每小時20元;小型車月租每月2400元;","0~24時","297089.5","2764075.5","40","0",""
"110052","汐止區","遠雄購物中心停車場","1","立體式建築附設停車空間","新北市汐止區新台五路1段93-1號B2、B4","26982278","小型車計時每小時40元;小型車月租每月4000元;機車計次每次20元;機車月租每月500元;","0~24時","315320.8","2772736","775","1464",""
"030054","中和區","大仁街停車場","2","平面式臨時路外停車場","新北市中和區立人街34號對面空地","2797-0380","小型車月租每月4500元;","0~24時","302347.5","2765212","26","0",""
"030108","中和區","宏達經營管理顧問有限公司連城停車場","2","立體式-機械建築附設停車空間","新北市中和區連城路71號B1、B2","29869257","小型車計時每小時50元;小型車月租每月5000元;","0~24時","300210.4","2765973","42","0",""
"110040","汐止區","仲偉企業行下寮停車場","2","立體式建築附設停車空間","新北市汐止區新台五路一段82、84、86及88號建築物地下3樓","7741-5510","小型車計時每小時30元;小型車月租每月2000元;","0~24時","315880","2772809.5","123","0",""
"020024","三重區","三光國小地下室停車場","2","立體式建築附設停車空間","新北市三重區大同南路157號","29753308","小型車月租每月3000元;","0~24時","300108","2772094","79","43",""
"030038","中和區","鼎晟停車場(安平場)","2","立體式建築附設停車空間","新北市中和區安平路79號地下2樓","2948-7287","小型車計時每小時60元;小型車月租每月6000元;","0~24時","301486.5","2765408.5","124","0",""
"050092","新莊區","Times新莊中正路","2","平面式臨時路外停車場","新北市新莊區中正路708-5號旁","0800888924","小型車計時每小時100元;小型車月租每月10000元;","0~24時","292091.6","2768612","8","0",""
"100018","淡水區","北新停車場","2","平面式臨時路外停車場","新北市淡水區184巷口","2620-0271","小型車月租每月2000元;小型車計時每2小時50元;小型車計次300元;","0~24時","295264","2785615","65","12",""
"010127","板橋區","愛買南雅店路外停車場","2","平面式臨時路外停車場","新北市板橋區貴興路119巷","","小型車計時每小時20元;","9~23時","296048","2766056","105","0",""
"140030","蘆洲區","永巨盟停車場","2","平面式臨時路外停車場","新北市蘆洲區永安南路1段1巷1弄19號對面","0950506518","小型車月租每月4000元;","0~24時","297974","2774021","124","0",""
"130046","土城區","帝國金城停車場","2","立體式建築附設停車空間","土城區金城路三段12號B2","22641793","小型車計時每小時30元;小型車月租每月3800元;","0~24時","296938.5","2764309","45","0",""
"010070","板橋區","三民地下停車場","2","立體式建築附設停車空間","板橋區三民路一段210及212號B5及B6","89859111","小型車計時每小時60元;小型車月租每月5000元;","0~24時","297441.5","2767392.5","50","0",""
"050093","新莊區","Times 新莊中信街","2","平面式臨時路外停車場","新北市新莊區中原路486號旁","0800888942","小型車計時每小時100元;小型車月租每月10000元;","0~24時","294880.9","2771897","59","0",""
"050085","新莊區","Times新莊UNIQLO","2","立體式建築附設停車空間","新莊區中正路52號","0800888924","小型車計時每小時100元;小型車月租10000元;","0~24時","296674.9","2770430","85","0",""
"240002","平溪區","十分第二停車場","2","平面式都市計畫停車場","新北市平溪區十分寮段十分寮小段97地號近遊客中心入口","24975757","大型車計時每小時200元;小型車計時每次50元;","0~24時","328788.9","2771094","106","0",""
"050014","新莊區","昌平國小停車場","2","立體式建築附設停車空間","新北市新莊區昌平街200號","","小型車月租每月3000元;身障車月租每月2400元;","0~24時","295959.5","2772097.5","57","0",""
"260003","貢寮區","四季灣停車場","2","平面式建築附設停車空間","新北市貢寮區和美街48號","2490-1000#3400","小型車計次每次50元;機車計次每次20元;","0~24時","342483","2776807","318","23",""
"080011","鶯歌區","昌福國小地下停車場","2","立體式建築附設停車空間","新北市鶯歌區永明街22號","86773322","小型車月租每月2000 元;小型車月租每月1300元;","0~24時","284249.5","2760903.5","64","0",""
"230015","八里區","八仙樂園育樂股份有限公司停車場","2","平面式建築附設停車空間","新北市八里區下罟里下罟子中山路3段112號","26105200",";","0~24時","289273","2781940","90","0",""
